Sno,SensorId,Temperature,PH,EC,Mortality,DateTime
3825,220,23.37,8.11,1.57,0,2022-05-29T20:24:37.4500000
3826,220,23.37,7.75,2.08,0,2022-05-29T20:39:37.5330000
3827,220,23.37,8.08,1.52,0,2022-05-29T20:54:37.0530000
3828,220,23.37,7.91,1.93,0,2022-05-29T21:09:37.0900000
3829,220,23.37,8.08,1.57,0,2022-05-29T21:24:37.1300000
3830,220,23.37,7.91,1.96,0,2022-05-29T21:39:37.1330000
3831,220,23.37,8.11,1.6,0,2022-05-29T21:54:37.1970000
3832,220,23.37,7.75,2.11,0,2022-05-29T22:09:37.0770000
3833,220,23.37,8.08,1.54,0,2022-05-29T22:24:37.2000000
3834,220,23.37,7.69,2.2,0,2022-05-29T22:39:37.2570000
3835,220,23.37,8.11,1.57,0,2022-05-29T22:54:37.2200000
3836,220,23.37,7.67,2.2,0,2022-05-29T23:09:37.1570000
3837,220,23.37,8.11,1.52,0,2022-05-29T23:24:37.2400000
3838,220,23.37,8.05,1.57,0,2022-05-29T23:39:37.1400000
3839,220,23.37,7.86,1.99,0,2022-05-29T23:54:37.1270000
3840,220,23.37,8.11,1.54,0,2022-05-30T00:09:37.3130000
3841,220,23.37,7.67,2.2,0,2022-05-30T00:24:37.3270000
3842,220,23.37,8.11,1.54,0,2022-05-30T00:39:37.3870000
3843,220,23.37,7.72,2.08,0,2022-05-30T00:54:37.1830000
3844,220,23.37,8.11,1.54,0,2022-05-30T01:09:37.1500000
3845,220,23.37,7.78,1.93,0,2022-05-30T01:24:37.4300000
3846,220,23.37,8.11,1.54,0,2022-05-30T01:39:37.3000000
3847,220,23.37,7.67,2.14,0,2022-05-30T01:54:38.0600000
3848,220,23.37,8.11,1.54,0,2022-05-30T02:09:37.5470000
3849,220,23.37,7.67,2.23,0,2022-05-30T02:24:37.6700000
3850,220,23.37,8.08,1.54,0,2022-05-30T02:39:37.1670000
3851,220,23.37,7.78,2.11,0,2022-05-30T02:54:37.2270000
3852,220,23.37,8.08,1.54,0,2022-05-30T03:09:38.0470000
3853,220,23.37,7.86,2.02,0,2022-05-30T03:24:37.3370000
3854,220,23.37,8.05,1.57,0,2022-05-30T03:39:37.3700000
3855,220,23.37,8.16,1.52,0,2022-05-30T03:54:37.1800000
3856,220,23.37,7.72,2.02,0,2022-05-30T04:09:37.2770000
3857,220,23.37,8.11,1.54,0,2022-05-30T04:24:37.2870000
3858,220,23.37,7.75,2.14,0,2022-05-30T04:39:37.6100000
3859,220,23.37,8.08,1.57,0,2022-05-30T04:54:37.2130000
3860,220,23.37,8.08,1.72,0,2022-05-30T05:09:37.6900000
3861,220,23.37,7.75,1.99,0,2022-05-30T05:24:37.7230000
3862,220,23.37,8.08,1.54,0,2022-05-30T05:39:37.2500000
3863,220,23.37,7.78,2.14,0,2022-05-30T05:54:37.5500000
3864,220,23.37,7.78,1.93,0,2022-05-30T06:09:37.4600000
3865,220,23.37,7.89,1.75,0,2022-05-30T06:24:37.6500000
3866,220,23.37,8.08,1.54,0,2022-05-30T06:39:37.6700000
3867,220,23.37,8.11,1.54,0,2022-05-30T06:54:37.3000000
3868,220,23.37,8.13,1.52,0,2022-05-30T07:09:37.6700000
3869,220,23.37,8.16,1.52,0,2022-05-30T07:24:37.3330000
3870,220,23.37,8.13,1.52,0,2022-05-30T07:39:37.3800000
3871,220,23.37,8.11,1.52,0,2022-05-30T07:54:37.4700000
3872,220,23.37,7.97,1.9,0,2022-05-30T08:09:37.3900000
3873,220,23.37,8,1.81,0,2022-05-30T08:24:37.3630000
3874,220,23.37,8.13,1.52,0,2022-05-30T08:39:37.5000000
3875,220,23.37,8.13,1.49,0,2022-05-30T08:54:37.2500000
3876,220,23.37,8.11,1.52,0,2022-05-30T09:09:37.4400000
3877,220,23.37,8.16,1.52,0,2022-05-30T09:24:37.3030000
3878,220,23.37,8.11,1.52,0,2022-05-30T09:39:37.2970000
3879,220,23.37,8.13,1.52,0,2022-05-30T09:54:37.3470000
3880,220,23.37,8.08,1.54,0,2022-05-30T10:09:37.3730000
3881,220,23.37,8.08,1.49,0,2022-05-30T10:24:37.2830000
3882,220,23.37,8.08,1.54,0,2022-05-30T10:39:37.2700000
3883,220,23.37,8.11,1.57,0,2022-05-30T10:54:37.4400000
3884,220,23.37,8.11,1.57,0,2022-05-30T11:09:37.3300000
3885,220,23.37,8.13,1.54,0,2022-05-30T11:24:37.3970000
3886,220,23.37,8.13,1.49,0,2022-05-30T11:39:37.3130000
3887,220,23.37,8.13,1.57,0,2022-05-30T11:54:37.4700000
3888,220,23.37,8,1.78,0,2022-05-30T12:09:37.3830000
3889,220,23.37,7.83,2.02,0,2022-05-30T12:24:37.4700000
3890,220,23.37,7.72,2.17,0,2022-05-30T12:39:37.3770000
3891,220,25.25,8.3,1.43,0,2022-05-30T13:41:53.8100000
3892,220,25.25,8.22,1.66,0,2022-05-30T13:56:53.8070000
3893,220,25.25,8.19,1.49,0,2022-05-30T14:11:53.9930000
3894,220,25.25,8.33,1.43,0,2022-05-30T14:26:54.0700000
3895,220,25.25,7.91,1.93,0,2022-05-30T14:41:53.8530000
3896,220,25.25,8.3,1.4,0,2022-05-30T14:56:53.8730000
3897,220,25.25,8.02,1.93,0,2022-05-30T15:11:53.9830000
3898,220,25.25,8.33,1.43,0,2022-05-30T15:26:53.9900000
3899,220,25.25,8.33,1.37,0,2022-05-30T15:41:54.0300000
3900,220,25.25,8.19,1.66,0,2022-05-30T15:56:53.9970000
3901,220,25.25,8.02,1.75,0,2022-05-30T16:11:53.9770000
3902,220,25.25,8.33,1.43,0,2022-05-30T16:26:53.9530000
3903,220,25.25,8.33,1.37,0,2022-05-30T16:41:53.9400000
3904,220,25.25,7.91,1.96,0,2022-05-30T16:56:54.0070000
3905,220,25.25,8,1.75,0,2022-05-30T17:11:53.9300000
3906,220,25.25,8.27,1.46,0,2022-05-30T17:26:53.9570000
3907,220,25.25,8.33,1.4,0,2022-05-30T17:41:54.0100000
3908,220,25.25,8.33,1.4,0,2022-05-30T17:56:53.9700000
3909,220,25.25,8.02,1.72,0,2022-05-30T18:11:54.0170000
3910,220,25.25,8.27,1.4,0,2022-05-30T18:26:54.2400000
3911,220,25.25,8.33,1.49,0,2022-05-30T18:41:53.9500000
3912,220,25.25,8.13,1.78,0,2022-05-30T18:56:54.0800000
3913,220,25.25,7.94,1.96,0,2022-05-30T19:11:53.9270000
3914,220,25.25,8.3,1.4,0,2022-05-30T19:26:54.0700000
3915,220,25.25,8.33,1.37,0,2022-05-30T19:41:54.1700000
3916,220,25.25,7.94,1.96,0,2022-05-30T19:56:54.1130000
3917,220,25.25,8.24,1.46,0,2022-05-30T20:11:53.9370000
3918,220,25.25,8.38,1.43,0,2022-05-30T20:26:53.9270000
3919,220,25.25,8,1.84,0,2022-05-30T20:41:53.9900000
3920,220,25.25,8.33,1.46,0,2022-05-30T20:56:54.0600000
3921,220,25.25,8.3,1.4,0,2022-05-30T21:11:53.9430000
3922,220,25.25,8.19,1.66,0,2022-05-30T21:26:54.0130000
3923,220,25.25,8,1.78,0,2022-05-30T21:41:53.9570000
3924,220,25.25,8.3,1.37,0,2022-05-30T21:56:53.9670000
3925,220,25.25,8.33,1.4,0,2022-05-30T22:11:54.0800000
3926,220,25.25,8.35,1.34,0,2022-05-30T22:26:53.9730000
3927,220,25.25,8.35,1.31,0,2022-05-30T22:41:53.9670000
3928,220,25.25,7.97,1.96,0,2022-05-30T22:56:54.0830000
3929,220,25.25,8.19,1.49,0,2022-05-30T23:11:54.1030000
3930,220,25.25,8.33,1.43,0,2022-05-30T23:26:53.9970000
3931,220,25.25,8.35,1.37,0,2022-05-30T23:41:53.9830000
3932,220,25.31,7.94,1.93,0,2022-05-30T23:56:54.3200000
3933,220,25.25,8.22,1.46,0,2022-05-31T00:11:54.2330000
3934,220,25.25,8.33,1.43,0,2022-05-31T00:26:54.0030000
3935,220,25.25,8.3,1.46,0,2022-05-31T00:41:54.0200000
3936,220,25.25,8,1.81,0,2022-05-31T00:56:54.0100000
3937,220,25.31,8.3,1.4,0,2022-05-31T01:11:54.0270000
3938,220,25.31,8.27,1.57,0,2022-05-31T01:26:54.1530000
3939,220,25.31,8.19,1.49,0,2022-05-31T01:41:54.3170000
3940,220,25.31,8.35,1.34,0,2022-05-31T01:56:54.5430000
3941,220,25.31,8.02,1.75,0,2022-05-31T02:11:54.5370000
3942,220,25.31,8.38,1.34,0,2022-05-31T02:26:54.6970000
3943,220,25.31,8.08,1.66,0,2022-05-31T02:41:54.5800000
3944,220,25.31,8.35,1.34,0,2022-05-31T02:56:54.5430000
3945,220,25.31,8.11,1.6,0,2022-05-31T03:11:54.1500000
3946,220,25.31,8.22,1.57,0,2022-05-31T03:26:54.1270000
3947,220,25.31,8.19,1.49,0,2022-05-31T03:41:54.2430000
3948,220,25.31,8.35,1.34,0,2022-05-31T03:56:54.2600000
3949,220,25.31,7.94,1.93,0,2022-05-31T04:11:54.3370000
3950,220,25.31,8.33,1.37,0,2022-05-31T04:26:54.0700000
3951,220,25.31,8.02,1.9,0,2022-05-31T04:41:54.0600000
3952,220,25.31,8.3,1.4,0,2022-05-31T04:56:54.4430000
3953,220,25.31,8.33,1.54,0,2022-05-31T05:11:54.2800000
3954,220,25.31,8.05,1.66,0,2022-05-31T05:26:54.6230000
3955,220,25.31,8.33,1.34,0,2022-05-31T05:41:54.6570000
3956,220,25.31,7.94,1.87,0,2022-05-31T05:56:54.5130000
3957,220,25.31,8.3,1.4,0,2022-05-31T06:11:54.3400000
3958,220,25.31,8.33,1.54,0,2022-05-31T06:26:54.6230000
3959,220,25.31,8.13,1.49,0,2022-05-31T06:41:54.7330000
3960,220,25.31,8.41,1.34,0,2022-05-31T06:56:54.3770000
3961,220,25.31,8.3,1.52,0,2022-05-31T07:11:54.2670000
3962,220,25.31,7.89,1.93,0,2022-05-31T07:26:54.4630000
3963,220,25.31,8.33,1.34,0,2022-05-31T07:41:54.2500000
3964,220,25.31,8.05,1.93,0,2022-05-31T07:56:54.0970000
3965,220,25.31,8.22,1.46,0,2022-05-31T08:11:54.3400000
3966,220,25.31,8.35,1.34,0,2022-05-31T08:26:54.1200000
3967,220,25.31,8,1.99,0,2022-05-31T08:41:54.0570000
3968,220,25.31,8.3,1.4,0,2022-05-31T08:56:54.2300000
3969,220,25.31,8.35,1.37,0,2022-05-31T09:11:54.2630000
3970,220,25.31,7.94,1.9,0,2022-05-31T09:26:54.2200000
3971,220,25.31,8.33,1.37,0,2022-05-31T09:41:54.1170000
3972,220,25.31,7.94,1.93,0,2022-05-31T09:56:54.1900000
3973,220,25.31,8.3,1.4,0,2022-05-31T10:11:54.2870000
3974,220,25.31,8.35,1.34,0,2022-05-31T10:26:54.2000000
3975,220,25.31,7.97,1.96,0,2022-05-31T10:41:54.2630000
3976,220,25.31,8.3,1.4,0,2022-05-31T10:56:54.1400000
3977,220,25.31,8.35,1.34,0,2022-05-31T11:11:54.2930000
3978,220,25.37,8.02,1.9,0,2022-05-31T11:26:54.1330000
3979,220,25.37,8.24,1.43,0,2022-05-31T11:41:54.4270000
3980,220,25.31,8.33,1.37,0,2022-05-31T11:56:54.2200000
3981,220,25.31,8.38,1.34,0,2022-05-31T12:11:54.9400000
3982,220,25.37,8.05,1.9,0,2022-05-31T12:26:54.5630000
3983,220,25.31,8.33,1.4,0,2022-05-31T12:41:54.5400000
3984,220,25.31,8.3,1.52,0,2022-05-31T12:56:54.2000000
3985,220,25.37,8.02,1.75,0,2022-05-31T13:11:54.1970000
3986,220,25.37,8.35,1.37,0,2022-05-31T13:26:54.3130000
3987,220,25.37,8.35,1.4,0,2022-05-31T13:41:54.1800000
3988,220,25.37,8.08,1.6,0,2022-05-31T13:56:54.2430000
3989,220,25.37,8.35,1.37,0,2022-05-31T14:11:54.1900000
3990,220,25.37,8.08,1.66,0,2022-05-31T14:26:54.2900000
3991,220,25.37,8.35,1.34,0,2022-05-31T14:41:54.2570000
3992,220,25.37,7.97,1.84,0,2022-05-31T14:56:54.2270000
3993,220,25.37,8.33,1.34,0,2022-05-31T15:11:54.2170000
3994,220,25.37,7.94,1.9,0,2022-05-31T15:26:54.2100000
3995,220,25.37,8.38,1.34,0,2022-05-31T15:41:54.3170000
3996,220,25.37,8.11,1.57,0,2022-05-31T15:56:54.3070000
3997,220,25.37,8.35,1.37,0,2022-05-31T16:11:54.2430000
3998,220,25.37,8.13,1.6,0,2022-05-31T16:26:54.3700000
3999,220,25.37,8.35,1.34,0,2022-05-31T16:41:54.3370000
4000,220,25.37,8.08,1.6,0,2022-05-31T16:56:54.2430000
4001,220,25.37,8.35,1.37,0,2022-05-31T17:11:54.2870000
4002,220,25.37,8.05,1.75,0,2022-05-31T17:26:54.3670000
4003,220,25.37,8.33,1.37,0,2022-05-31T17:41:54.2430000
4004,220,25.37,8,1.84,0,2022-05-31T17:56:54.2500000
4005,220,25.37,8.35,1.37,0,2022-05-31T18:11:54.2500000
4006,220,25.37,7.97,1.93,0,2022-05-31T18:26:54.4200000
4007,220,25.37,8.35,1.37,0,2022-05-31T18:41:54.4300000
4008,220,25.37,7.97,1.96,0,2022-05-31T18:56:54.3430000
4009,220,25.37,8.35,1.37,0,2022-05-31T19:11:54.2730000
4010,220,25.37,7.97,1.87,0,2022-05-31T19:26:54.3100000
4011,220,25.37,8.35,1.34,0,2022-05-31T19:41:54.3400000
4012,220,25.37,8,1.78,0,2022-05-31T19:56:54.3270000
4013,220,25.37,8.35,1.37,0,2022-05-31T20:11:54.4100000
4014,220,25.37,7.94,1.9,0,2022-05-31T20:26:54.2930000
4015,220,25.37,8.33,1.34,0,2022-05-31T20:41:54.3700000
4016,220,25.37,7.94,1.93,0,2022-05-31T20:56:54.2870000
4017,220,25.37,8.35,1.37,0,2022-05-31T21:11:54.3230000
4018,220,25.37,7.97,1.96,0,2022-05-31T21:26:54.4270000
4019,220,25.37,8.33,1.43,0,2022-05-31T21:41:54.3400000
4020,220,25.37,8.16,1.75,0,2022-05-31T21:56:54.3170000
4021,220,25.37,8.3,1.4,0,2022-05-31T22:11:54.4300000
4022,220,25.37,8.22,1.66,0,2022-05-31T22:26:54.2970000
4023,220,25.37,8.27,1.43,0,2022-05-31T22:41:54.2430000
4024,220,25.37,8.35,1.4,0,2022-05-31T22:56:54.5330000
4025,220,25.37,8.3,1.43,0,2022-05-31T23:11:54.3000000
4026,220,25.37,8.22,1.66,0,2022-05-31T23:26:54.3430000
4027,220,25.37,8.33,1.4,0,2022-05-31T23:41:54.2800000
4028,220,25.37,8,1.93,0,2022-05-31T23:56:54.2900000
4029,220,25.37,8.35,1.34,0,2022-06-01T00:11:54.3500000
4030,220,25.37,8.13,1.57,0,2022-06-01T00:26:54.7800000
4031,220,25.37,8.27,1.57,0,2022-06-01T00:41:54.4930000
4032,220,25.37,8.3,1.4,0,2022-06-01T00:56:54.3400000
4033,220,25.44,7.94,1.96,0,2022-06-01T01:11:54.3870000
4034,220,25.37,8.35,1.34,0,2022-06-01T01:26:54.7030000
4035,220,25.44,8.27,1.46,0,2022-06-01T01:41:54.4630000
4036,220,25.37,8.05,1.81,0,2022-06-01T01:56:54.8230000
4037,220,25.37,8.33,1.37,0,2022-06-01T02:11:54.7630000
4038,220,25.44,8.02,1.75,0,2022-06-01T02:26:54.4930000
4039,220,25.44,8.3,1.49,0,2022-06-01T02:41:54.5400000
4040,220,25.44,8.33,1.34,0,2022-06-01T02:56:54.5370000
4041,220,25.44,8,1.96,0,2022-06-01T03:11:54.6430000
4042,220,25.44,8.38,1.34,0,2022-06-01T03:26:54.7770000
4043,220,25.44,8.33,1.4,0,2022-06-01T03:41:54.9970000
4044,220,25.44,7.94,1.96,0,2022-06-01T03:56:54.8200000
4045,220,25.44,8.35,1.34,0,2022-06-01T04:11:55.1170000
4046,220,25.44,8.3,1.4,0,2022-06-01T04:26:54.8600000
4047,220,25.44,7.97,1.87,0,2022-06-01T04:41:54.6170000
4048,220,25.44,8.3,1.54,0,2022-06-01T04:56:55.0130000
4049,220,25.44,8.35,1.4,0,2022-06-01T05:11:54.8600000
4050,220,25.44,8.24,1.46,0,2022-06-01T05:26:54.5100000
4051,220,25.44,8,1.93,0,2022-06-01T05:41:54.7530000
4052,220,25.44,8.38,1.34,0,2022-06-01T05:56:54.6300000
4053,220,25.44,8.3,1.43,0,2022-06-01T06:11:54.5870000
4054,220,25.44,8,1.9,0,2022-06-01T06:26:54.7700000
4055,220,25.44,8.35,1.34,0,2022-06-01T06:41:54.7000000
4056,220,25.44,8,1.81,0,2022-06-01T06:56:54.9130000
4057,220,25.44,8.38,1.31,0,2022-06-01T07:11:54.6830000
4058,220,25.44,8.24,1.43,0,2022-06-01T07:26:54.5530000
4059,220,25.44,8.24,1.6,0,2022-06-01T07:41:54.5130000
4060,220,25.44,8.33,1.4,0,2022-06-01T07:56:54.8300000
4061,220,25.44,8.05,1.84,0,2022-06-01T08:11:54.5900000
4062,220,25.44,8.33,1.4,0,2022-06-01T08:26:54.4400000
4063,220,25.44,7.94,1.96,0,2022-06-01T08:41:54.4570000
4064,220,25.44,8.35,1.34,0,2022-06-01T08:56:54.5300000
4065,220,25.44,8.02,1.75,0,2022-06-01T09:11:54.4470000
4066,220,25.44,8.44,1.34,0,2022-06-01T09:26:54.5930000
4067,220,25.44,8.33,1.4,0,2022-06-01T09:41:54.6930000
4068,220,25.44,8,1.93,0,2022-06-01T09:56:54.4570000
4069,220,25.44,8.44,1.37,0,2022-06-01T10:11:54.5730000
4070,220,25.44,8.35,1.37,0,2022-06-01T10:26:54.4900000
4071,220,25.44,7.97,1.84,0,2022-06-01T10:41:54.5200000
4072,220,25.44,8.33,1.52,0,2022-06-01T10:56:54.4600000
4073,220,25.44,8.33,1.37,0,2022-06-01T11:11:55.1600000
4074,220,25.44,8.05,1.75,0,2022-06-01T11:26:55.2630000
4075,220,25.44,8.3,1.54,0,2022-06-01T11:41:55.4400000
4076,220,25.44,8.33,1.37,0,2022-06-01T11:56:55.0930000
4077,220,25.44,8.08,1.63,0,2022-06-01T12:11:55.4300000
4078,220,25.44,8.05,1.87,0,2022-06-01T12:26:55.2800000
4079,220,25.44,8.38,1.31,0,2022-06-01T12:41:55.5000000
4080,220,25.44,8.33,1.4,0,2022-06-01T12:56:55.3270000
4081,220,25.44,7.97,1.96,0,2022-06-01T13:11:55.1230000
4082,220,25.44,8.38,1.37,0,2022-06-01T13:26:54.8230000
4083,220,25.44,8.33,1.34,0,2022-06-01T13:41:54.5570000
4084,220,25.44,8,1.75,0,2022-06-01T13:56:54.6600000
4085,220,25.44,8.22,1.66,0,2022-06-01T14:11:54.8400000
4086,220,25.44,8.35,1.37,0,2022-06-01T14:26:54.7830000
4087,220,25.44,8.13,1.54,0,2022-06-01T14:41:54.8600000
4088,220,25.44,8.19,1.66,0,2022-06-01T14:56:54.6200000
4089,220,25.44,8.33,1.37,0,2022-06-01T15:11:54.5430000
4090,220,25.5,8.11,1.63,0,2022-06-01T15:26:55.3130000
4091,220,25.44,8.08,1.84,0,2022-06-01T15:41:54.8600000
4092,220,25.5,8.41,1.31,0,2022-06-01T15:56:54.8030000
4093,220,25.44,8.3,1.43,0,2022-06-01T16:11:54.5200000
4094,220,25.44,7.97,1.93,0,2022-06-01T16:26:54.7100000
4095,220,25.44,8.35,1.34,0,2022-06-01T16:41:54.6670000
4096,220,25.44,8.35,1.37,0,2022-06-01T16:56:54.5970000
4097,220,25.44,8,1.96,0,2022-06-01T17:11:54.5970000
4098,220,25.5,8.35,1.34,0,2022-06-01T17:26:54.7700000
4099,220,25.5,8.3,1.4,0,2022-06-01T17:41:54.7030000
4100,220,25.5,8,1.96,0,2022-06-01T17:56:54.8770000
4101,220,25.5,8.35,1.34,0,2022-06-01T18:11:54.7070000
4102,220,25.5,8.24,1.43,0,2022-06-01T18:26:54.8030000
4103,220,25.5,8.08,1.84,0,2022-06-01T18:41:54.6030000
4104,220,25.5,8.35,1.34,0,2022-06-01T18:56:54.5500000
4105,220,25.5,8.08,1.66,0,2022-06-01T19:11:54.5970000
4106,220,25.5,8.24,1.6,0,2022-06-01T19:26:54.6930000
4107,220,25.5,8.35,1.37,0,2022-06-01T19:41:54.6470000
4108,220,25.5,7.97,1.93,0,2022-06-01T19:56:54.6300000
4109,220,25.5,8.38,1.31,0,2022-06-01T20:11:54.8200000
4110,220,25.5,8.3,1.4,0,2022-06-01T20:26:54.6730000
4111,220,25.5,8.24,1.6,0,2022-06-01T20:41:54.6230000
4112,220,25.5,8.38,1.37,0,2022-06-01T20:56:54.6270000
4113,220,25.5,8,1.9,0,2022-06-01T21:11:54.6400000
4114,220,25.5,8.38,1.34,0,2022-06-01T21:26:54.7270000
4115,220,25.5,8.35,1.37,0,2022-06-01T21:41:54.8100000
4116,220,25.5,7.97,1.93,0,2022-06-01T21:56:54.6570000
4117,220,25.5,8.33,1.34,0,2022-06-01T22:11:54.6400000
4118,220,25.5,8,1.93,0,2022-06-01T22:26:54.9300000
4119,220,25.5,8.38,1.34,0,2022-06-01T22:41:54.9070000
4120,220,25.5,8,1.87,0,2022-06-01T22:56:54.6530000
4121,220,25.5,8.35,1.37,0,2022-06-01T23:11:54.9930000
4122,220,25.5,8.3,1.54,0,2022-06-01T23:26:54.6600000
4123,220,25.5,8.02,1.72,0,2022-06-01T23:41:54.7570000
4124,220,25.5,8.35,1.34,0,2022-06-01T23:56:54.7200000
4125,220,25.5,8,1.93,0,2022-06-02T00:11:55.0130000
4126,220,25.5,8.33,1.4,0,2022-06-02T00:26:54.7170000
4127,220,25.5,8.35,1.31,0,2022-06-02T00:41:54.7770000
4128,220,25.5,8.19,1.66,0,2022-06-02T00:56:54.7330000
4129,220,25.5,8,1.93,0,2022-06-02T01:11:55.0730000
4130,220,25.5,7.91,1.93,0,2022-06-02T01:26:55.2400000
4131,220,25.5,8,1.81,0,2022-06-02T01:41:55.1870000
4132,220,25.5,8.08,1.75,0,2022-06-02T01:56:55.0370000
4133,220,25.5,7.97,1.87,0,2022-06-02T02:11:54.8630000
4134,220,25.5,7.97,1.96,0,2022-06-02T02:26:55.0830000
4135,220,25.5,8,1.87,0,2022-06-02T02:41:54.9170000
4136,220,25.5,8.05,1.9,0,2022-06-02T02:56:54.8870000
4137,220,25.5,8.08,1.84,0,2022-06-02T03:11:55.5230000
4138,220,25.5,8.11,1.81,0,2022-06-02T03:26:55.5730000
4139,220,25.5,8,1.9,0,2022-06-02T03:41:54.8600000
4140,220,25.5,7.94,1.96,0,2022-06-02T03:56:54.9400000
4141,220,25.5,7.97,1.93,0,2022-06-02T04:11:55.5200000
4142,220,25.5,8.13,1.6,0,2022-06-02T04:26:55.8000000
4143,220,25.5,8.3,1.37,0,2022-06-02T04:41:55.4800000
4144,220,25.5,8.27,1.4,1,2022-06-02T04:56:55.5630000
4145,220,25.5,8.08,1.66,1,2022-06-02T05:11:55.5100000
4146,220,25.5,8.02,1.78,1,2022-06-02T05:26:55.5570000
4147,220,25.5,8.19,1.52,1,2022-06-02T05:41:55.4270000
4148,220,25.5,8.33,1.43,1,2022-06-02T05:56:55.5970000
4149,220,25.5,8.22,1.46,1,2022-06-02T06:11:54.8870000
4150,220,25.5,8.33,1.4,1,2022-06-02T06:26:54.8230000
4151,220,25.5,8.16,1.52,1,2022-06-02T06:41:54.9200000
4152,220,25.5,8.05,1.69,1,2022-06-02T06:56:55.0300000
4153,220,25.5,8.13,1.6,1,2022-06-02T07:11:54.8630000
4154,220,25.5,8.24,1.43,1,2022-06-02T07:26:55.7000000
4155,220,25.5,8.08,1.66,1,2022-06-02T07:41:55.5800000
4156,220,25.5,7.97,1.9,1,2022-06-02T07:56:55.2200000
4157,220,25.5,8.05,1.72,1,2022-06-02T08:11:54.8900000
4158,220,25.5,8.27,1.43,1,2022-06-02T08:26:55.0870000
4159,220,25.5,8.3,1.4,1,2022-06-02T08:41:55.0000000
4160,220,25.5,8.22,1.46,1,2022-06-02T08:56:55.0030000
4161,220,25.5,8.11,1.63,1,2022-06-02T09:11:55.0630000
4162,220,25.5,8.33,1.37,0,2022-06-02T09:26:55.1630000
4163,220,25.5,8.35,1.34,0,2022-06-02T09:41:55.0930000
4164,220,25.56,8.38,1.37,0,2022-06-02T09:56:55.6230000
4165,220,25.56,8.35,1.37,0,2022-06-02T10:11:54.9800000
4166,220,25.56,8.35,1.31,0,2022-06-02T10:26:54.8330000
4167,220,25.56,8.38,1.4,0,2022-06-02T10:41:55.4500000
4168,220,25.56,8.38,1.31,0,2022-06-02T10:56:55.8900000
4169,220,25.56,8.35,1.4,0,2022-06-02T11:11:55.6770000
4170,220,25.56,8.22,1.69,0,2022-06-02T11:26:55.7200000
4171,220,25.56,7.97,1.93,0,2022-06-02T11:41:55.5330000
4172,220,25.56,8.05,1.72,0,2022-06-02T11:56:55.5370000
4173,220,25.56,8.08,1.6,0,2022-06-02T12:11:54.9200000
4174,220,25.56,8.27,1.4,0,2022-06-02T12:26:54.9330000
4175,220,25.56,8.41,1.31,0,2022-06-02T12:41:54.8500000
4176,220,25.56,8.35,1.34,0,2022-06-02T12:56:55.0000000
4177,220,25.56,8.02,1.9,0,2022-06-02T13:11:55.0270000
4178,220,25.56,8.35,1.37,0,2022-06-02T13:26:54.9670000
4179,220,25.56,8.24,1.63,0,2022-06-02T13:41:54.9600000
4180,220,25.56,8.27,1.4,0,2022-06-02T13:56:55.1100000
4181,220,25.56,8.38,1.31,0,2022-06-02T14:11:54.9400000
4182,220,25.56,8.27,1.43,0,2022-06-02T14:26:54.8630000
4183,220,25.56,8.35,1.49,0,2022-06-02T14:41:55.2730000
4184,220,25.56,8.33,1.4,0,2022-06-02T14:56:55.3200000
4185,220,25.56,8.16,1.66,0,2022-06-02T15:11:54.9300000
4186,220,25.56,8.35,1.4,0,2022-06-02T15:26:54.8830000
4187,220,25.56,8.35,1.4,0,2022-06-02T15:41:54.9170000
4188,220,25.56,8.16,1.49,0,2022-06-02T15:56:54.9030000
4189,220,25.56,8.38,1.28,0,2022-06-02T16:11:54.9000000
4190,220,25.56,8,1.93,0,2022-06-02T16:26:55.0630000
4191,220,25.56,8.35,1.37,0,2022-06-02T16:41:54.9730000
4192,220,25.56,8.41,1.37,0,2022-06-02T16:56:55.0870000
4193,220,25.56,7.97,1.87,0,2022-06-02T17:11:55.0200000
4194,220,25.56,8.3,1.37,0,2022-06-02T17:26:55.1070000
4195,220,25.56,8.3,1.4,0,2022-06-02T17:41:54.9400000
4196,220,25.56,8.33,1.34,0,2022-06-02T17:56:55.1130000
4197,220,25.56,8.44,1.37,0,2022-06-02T18:11:55.1170000
4198,220,25.56,8.35,1.34,0,2022-06-02T18:26:55.2230000
4199,220,25.56,8.35,1.31,0,2022-06-02T18:41:55.0900000
4200,220,25.56,8.33,1.34,0,2022-06-02T18:56:55.1170000
4201,220,25.56,8.19,1.46,0,2022-06-02T19:11:55.2730000
4202,220,25.56,8.02,1.78,0,2022-06-02T19:26:54.9700000
4203,220,25.56,8.05,1.9,0,2022-06-02T19:41:55.0900000
4204,220,25.56,8.16,1.75,1,2022-06-02T19:56:55.3100000
4205,220,25.56,8.38,1.31,1,2022-06-02T20:11:55.0500000
4206,220,25.56,8.38,1.31,1,2022-06-02T20:26:55.0530000
4207,220,25.56,8.41,1.31,1,2022-06-02T20:41:55.0470000
4208,220,25.56,8.38,1.31,1,2022-06-02T20:56:55.1470000
4209,220,25.56,8.38,1.37,1,2022-06-02T21:11:55.1300000
4210,220,25.56,8.35,1.31,1,2022-06-02T21:26:55.3070000
4211,220,25.56,8.38,1.31,1,2022-06-02T21:41:55.1530000
4212,220,25.56,8.38,1.34,1,2022-06-02T21:56:55.1230000
4213,220,25.56,8.38,1.37,1,2022-06-02T22:11:55.0030000
